product_id,Revenue,Profit,Orders,Quantity,product_name,category,sub_category,Cumulative_Revenue,Cumulative_Revenue_Pct,Revenue_Share_Pct,Is_Top20_Pct,Rank
TEC-PH-10003012,801.0,144.7506,2,6,Nortel Meridian M3904 Professional Digital phone,Technology,Phones,216305.0,16.88,0.0625,True,197
TEC-PH-10004509,797.0,220.323,2,5,"Nokia Audio Dock, Cordless",Technology,Phones,217102.0,16.95,0.0622,True,198
TEC-CIS-10003439,797.0,31.86,3,9,"Cisco Headset, VoIP",Technology,Phones,217899.0,17.01,0.0622,True,199
TEC-PAN-10002365,795.0,174.78,2,3,"Panasonic Printer, White",Technology,Machines,218694.0,17.07,0.0621,True,200
TEC-CO-10003951,794.0,34.109399999999994,2,4,"HP Copy Machine, High-Speed",Technology,Copiers,219488.0,17.13,0.062,True,201
TEC-CO-10001087,792.0,148.97408000000001,2,8,"Hewlett Ink, Laser",Technology,Copiers,220280.0,17.19,0.0618,True,202
TEC-CO-10001407,792.0,132.066,2,6,"Canon Ink, Digital",Technology,Copiers,221072.0,17.26,0.0618,True,203
TEC-AC-10001714,791.0,211.8159,7,23,Logitech MX Performance Wireless Mouse,Technology,Accessories,221863.0,17.32,0.0617,True,204
TEC-HEW-10000365,790.0,15.75,2,3,"Hewlett Copy Machine, Laser",Technology,Copiers,222653.0,17.38,0.0617,True,205
TEC-PH-10002076,790.0,58.763999999999996,2,5,"Samsung Audio Dock, Full Size",Technology,Phones,223443.0,17.44,0.0617,True,206
OFF-BI-10002881,785.0,-79.1712,4,18,"Wilson Jones Binding Machine, Economy",Office Supplies,Binders,224228.0,17.5,0.0613,True,207
TEC-PH-10001362,783.0,149.81400000000002,2,10,"Cisco Office Telephone, Cordless",Technology,Phones,225011.0,17.56,0.0611,True,208
TEC-CAN-10002879,781.0,140.57999999999998,2,3,"Canon Copy Machine, High-Speed",Technology,Copiers,225792.0,17.62,0.061,True,209
TEC-BRO-10003380,781.0,93.69,2,3,"Brother Copy Machine, Color",Technology,Copiers,226573.0,17.68,0.061,True,210
TEC-AC-10004571,780.0,315.96840000000003,4,8,Logitech G700s Rechargeable Gaming Mouse,Technology,Accessories,227353.0,17.75,0.0609,True,211
OFF-ST-10000060,780.0,93.5712,2,12,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,Office Supplies,Storage,228133.0,17.81,0.0609,True,212
OFF-AR-10001533,779.0,357.51,5,17,"Sanford Sketch Pad, Easy-Erase",Office Supplies,Art,228912.0,17.87,0.0608,True,213
FUR-BO-10001781,778.0,58.256,2,4,"Bush Library with Doors, Traditional",Furniture,Bookcases,229690.0,17.93,0.0607,True,214
FUR-BO-10004547,774.0,128.96099999999998,2,7,"Bush Stackable Bookrack, Traditional",Furniture,Bookcases,230464.0,17.99,0.0604,True,215
OFF-AR-10001418,774.0,216.63,6,29,"BIC Markers, Easy-Erase",Office Supplies,Art,231238.0,18.05,0.0604,True,216
TEC-PH-10002154,772.0,157.698,2,9,"Cisco Headset, Full Size",Technology,Phones,232010.0,18.11,0.0603,True,217
FUR-TA-10001520,771.0,-58.5234,3,14,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Furniture,Tables,232781.0,18.17,0.0602,True,218
FUR-BO-10003828,771.0,162.702,2,6,"Bush 3-Shelf Cabinet, Metal",Furniture,Bookcases,233552.0,18.23,0.0602,True,219
TEC-MA-10003698,768.0,7.56,2,9,"Okidata Phone, White",Technology,Machines,234320.0,18.29,0.0599,True,220
TEC-PH-10004601,767.0,-83.49600000000001,2,6,"Nokia Audio Dock, with Caller ID",Technology,Phones,235087.0,18.35,0.0599,True,221
OFF-ST-10000710,764.0,146.628,5,18,"Smead Shelving, Blue",Office Supplies,Storage,235851.0,18.41,0.0596,True,222
OFF-BI-10003616,763.0,82.98,2,16,"Avery Binding Machine, Clear",Office Supplies,Binders,236614.0,18.47,0.0596,True,223
TEC-SAN-10003238,762.0,304.92,3,3,"SanDisk Router, Erganomic",Technology,Accessories,237376.0,18.53,0.0595,True,224
OFF-AR-10002681,761.0,243.45,3,15,"Stanley Canvas, Fluorescent",Office Supplies,Art,238137.0,18.59,0.0594,True,225
OFF-AR-10003829,761.0,230.46,10,40,"Stanley Markers, Fluorescent",Office Supplies,Art,238898.0,18.65,0.0594,True,226
TEC-PH-10003062,755.0,208.5282,2,5,"Apple Audio Dock, Full Size",Technology,Phones,239653.0,18.71,0.0589,True,227
OFF-ST-10003153,755.0,111.48599999999999,3,9,"Tenex File Cart, Single Width",Office Supplies,Storage,240408.0,18.76,0.0589,True,228
FUR-CH-10000105,754.0,331.76,4,26,"Novimex Bag Chairs, Black",Furniture,Chairs,241162.0,18.82,0.0589,True,229
OFF-AR-10002816,751.0,187.73999999999998,3,14,"Boston Canvas, Blue",Office Supplies,Art,241913.0,18.88,0.0586,True,230
TEC-PH-10004614,750.0,156.7455,3,10,"Cisco Headset, Full Size",Technology,Phones,242663.0,18.94,0.0585,True,231
OFF-ST-10001755,750.0,-14.049000000000001,2,7,"Smead Lockers, Single Width",Office Supplies,Storage,243413.0,19.0,0.0585,True,232
FUR-BO-10002824,749.0,24.156800000000004,3,6,Bush Mission Pointe Library,Furniture,Bookcases,244162.0,19.06,0.0585,True,233
OFF-AR-10001068,749.0,307.989,5,18,"BIC Sketch Pad, Easy-Erase",Office Supplies,Art,244911.0,19.12,0.0585,True,234
OFF-ST-10002706,749.0,-111.99000000000001,3,8,"Fellowes File Cart, Wire Frame",Office Supplies,Storage,245660.0,19.17,0.0585,True,235
TEC-CO-10001756,748.0,220.24584,4,9,"Canon Personal Copier, Color",Technology,Copiers,246408.0,19.23,0.0584,True,236
OFF-ST-10002175,747.0,58.056,2,4,"Fellowes Lockers, Single Width",Office Supplies,Storage,247155.0,19.29,0.0583,True,237
FUR-FU-10003192,746.0,154.5816,3,9,Luxo Adjustable Task Clamp Lamp,Furniture,Furnishings,247901.0,19.35,0.0582,True,238
OFF-AR-10000833,741.0,179.22,6,24,"Binney & Smith Pencil Sharpener, Water Color",Office Supplies,Art,248642.0,19.41,0.0578,True,239
TEC-PH-10001725,740.0,112.71000000000001,3,17,"Motorola Speaker Phone, Cordless",Technology,Phones,249382.0,19.47,0.0578,True,240
TEC-SAM-10000779,739.0,80.712,6,8,"Samsung Signal Booster, Cordless",Technology,Phones,250121.0,19.52,0.0577,True,241
TEC-AC-10001486,738.0,73.44,3,17,"Belkin Flash Drive, Programmable",Technology,Accessories,250859.0,19.58,0.0576,True,242
FUR-CH-10002372,737.0,24.294,3,10,Office Star - Ergonomically Designed Knee Chair,Furniture,Chairs,251596.0,19.64,0.0575,True,243
TEC-AC-10000580,736.0,23.997,2,10,Logitech G13 Programmable Gameboard with LCD Display,Technology,Accessories,252332.0,19.7,0.0574,True,244
TEC-PH-10004241,735.0,-13.0155,3,9,"Cisco Headset, Cordless",Technology,Phones,253067.0,19.75,0.0574,True,245
TEC-MA-10002080,735.0,61.272000000000006,2,5,"Epson Printer, Durable",Technology,Machines,253802.0,19.81,0.0574,True,246
TEC-NOK-10002716,733.0,24.90599999999999,3,5,"Nokia Audio Dock, with Caller ID",Technology,Phones,254535.0,19.87,0.0572,True,247
FUR-CH-10001634,732.0,8.856000000000002,2,9,"Novimex Rocking Chair, Adjustable",Furniture,Chairs,255267.0,19.92,0.0571,True,248
OFF-ST-10000007,728.0,109.872,2,9,"Fellowes File Cart, Single Width",Office Supplies,Storage,255995.0,19.98,0.0568,True,249
OFF-AR-10002805,728.0,313.2,5,15,"Boston Sketch Pad, Blue",Office Supplies,Art,256723.0,20.04,0.0568,True,250
FUR-BO-10003966,727.0,8.549,2,5,"Sauder Facets Collection Library, Sky Alder Finish",Furniture,Bookcases,257450.0,20.09,0.0567,True,251
FUR-FU-10000135,726.0,202.86,2,14,"Tenex Photo Frame, Black",Furniture,Furnishings,258176.0,20.15,0.0567,True,252
OFF-AR-10003651,726.0,336.0012,9,40,Newell 350,Office Supplies,Art,258902.0,20.21,0.0567,True,253
TEC-HP -10004149,726.0,145.07999999999998,2,3,"HP Copy Machine, Color",Technology,Copiers,259628.0,20.26,0.0567,True,254
TEC-LOG-10002589,725.0,115.92,3,7,"Logitech Memory Card, USB",Technology,Accessories,260353.0,20.32,0.0566,True,255
FUR-BO-10003438,724.0,138.88400000000001,3,9,"Dania Corner Shelving, Pine",Furniture,Bookcases,261077.0,20.38,0.0565,True,256
TEC-PH-10003505,723.0,130.848,3,9,Geemarc AmpliPOWER60,Technology,Phones,261800.0,20.43,0.0564,True,257
OFF-ST-10000107,722.0,34.035,2,8,Fellowes Super Stor/Drawer,Office Supplies,Storage,262522.0,20.49,0.0564,True,258
TEC-AC-10003413,722.0,84.49800000000002,2,4,"Logitech Router, Programmable",Technology,Accessories,263244.0,20.55,0.0564,True,259
FUR-TA-10004086,722.0,118.6524,2,9,KI Adjustable-Height Table,Furniture,Tables,263966.0,20.6,0.0564,True,260
FUR-CH-10000155,717.0,71.77199999999999,2,3,Global Comet Stacking Armless Chair,Furniture,Chairs,264683.0,20.66,0.056,True,261
FUR-BO-10002378,714.0,-55.55600000000001,3,9,"Dania 3-Shelf Cabinet, Metal",Furniture,Bookcases,265397.0,20.72,0.0557,True,262
TEC-PH-10001699,714.0,108.336,2,6,"Samsung Smart Phone, Full Size",Technology,Phones,266111.0,20.77,0.0557,True,263
OFF-SU-10000343,710.0,42.12,2,18,"Stiletto Trimmer, Serrated",Office Supplies,Supplies,266821.0,20.83,0.0554,True,264
TEC-PH-10001921,709.0,-20.564999999999998,2,6,"Nokia Signal Booster, with Caller ID",Technology,Phones,267530.0,20.88,0.0553,True,265
TEC-PH-10001730,708.0,79.30799999999999,2,5,"Motorola Signal Booster, Full Size",Technology,Phones,268238.0,20.94,0.0553,True,266
OFF-ST-10003994,708.0,-20.643,3,13,"Belkin 19"" Center-Weighted Shelf, Gray",Office Supplies,Storage,268946.0,20.99,0.0553,True,267
FUR-BO-10003034,707.0,-62.870400000000004,2,7,"O'Sullivan Elevations Bookcase, Cherry Finish",Furniture,Bookcases,269653.0,21.05,0.0552,True,268
TEC-CO-10002601,707.0,49.581,2,4,"Brother Fax and Copier, Digital",Technology,Copiers,270360.0,21.1,0.0552,True,269
FUR-CH-10004277,706.0,-66.204,3,7,"SAFCO Swivel Stool, Black",Furniture,Chairs,271066.0,21.16,0.0551,True,270
OFF-AR-10003247,705.0,126.72,7,32,"Boston Highlighters, Water Color",Office Supplies,Art,271771.0,21.21,0.055,True,271
TEC-OKI-10002750,705.0,24.96,3,8,"Okidata Inkjet, Wireless",Technology,Machines,272476.0,21.27,0.055,True,272
TEC-CO-10000887,702.0,40.75376,2,4,"Hewlett Copy Machine, High-Speed",Technology,Copiers,273178.0,21.32,0.0548,True,273
FUR-BO-10000071,698.0,163.125,2,6,"Safco 3-Shelf Cabinet, Metal",Furniture,Bookcases,273876.0,21.38,0.0545,True,274
OFF-TEN-10002835,697.0,106.30200000000002,4,4,"Tenex Lockers, Industrial",Office Supplies,Storage,274573.0,21.43,0.0544,True,275
FUR-OFF-10001224,696.0,34.68,3,4,"Office Star Swivel Stool, Red",Furniture,Chairs,275269.0,21.49,0.0543,True,276
FUR-BO-10004567,695.0,180.72,2,6,"Bush Floating Shelf Set, Mobile",Furniture,Bookcases,275964.0,21.54,0.0542,True,277
OFF-ST-10000752,695.0,132.108,2,7,"Fellowes File Cart, Wire Frame",Office Supplies,Storage,276659.0,21.59,0.0542,True,278
FUR-CH-10003298,694.0,-20.9568,2,6,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",Furniture,Chairs,277353.0,21.65,0.0542,True,279
OFF-PA-10000994,693.0,259.71000000000004,7,20,"Enermax Message Books, 8.5 x 11",Office Supplies,Paper,278046.0,21.7,0.0541,True,280
FUR-CH-10000788,692.0,-3.6679999999999993,2,8,"Hon Rocking Chair, Adjustable",Furniture,Chairs,278738.0,21.76,0.054,True,281
TEC-PH-10003963,690.0,34.35,2,5,"Apple Signal Booster, Full Size",Technology,Phones,279428.0,21.81,0.0539,True,282
TEC-MA-10000753,689.0,72.7005,2,3,"Epson Printer, Red",Technology,Machines,280117.0,21.86,0.0538,True,283
TEC-CO-10004507,688.0,252.228,2,4,"Brother Fax and Copier, Digital",Technology,Copiers,280805.0,21.92,0.0537,True,284
OFF-AR-10000980,688.0,148.07999999999998,8,28,"Sanford Pencil Sharpener, Water Color",Office Supplies,Art,281493.0,21.97,0.0537,True,285
OFF-STA-10000244,686.0,109.35,5,15,"Stanley Sketch Pad, Fluorescent",Office Supplies,Art,282179.0,22.03,0.0535,True,286
TEC-MA-10003176,686.0,77.22,1,2,Okidata B400 Printer,Technology,Machines,282865.0,22.08,0.0535,True,287
OFF-STA-10003756,685.0,207.582,5,16,"Stanley Sketch Pad, Blue",Office Supplies,Art,283550.0,22.13,0.0535,True,288
OFF-ST-10004830,685.0,-91.1514,2,4,"Eldon Lockers, Blue",Office Supplies,Storage,284235.0,22.19,0.0535,True,289
TEC-AC-10004626,684.0,0.0,1,4,"Belkin Router, Erganomic",Technology,Accessories,284919.0,22.24,0.0534,True,290
OFF-BI-10004227,684.0,81.9,3,14,"Avery Binding Machine, Economy",Office Supplies,Binders,285603.0,22.29,0.0534,True,291
OFF-AP-10004958,683.0,-79.764,1,3,"KitchenAid Stove, Black",Office Supplies,Appliances,286286.0,22.35,0.0533,True,292
FUR-CH-10002758,683.0,0.0,1,4,"Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back",Furniture,Chairs,286969.0,22.4,0.0533,True,293
OFF-ST-10000085,682.0,85.134,2,5,"Rogers File Cart, Single Width",Office Supplies,Storage,287651.0,22.45,0.0532,True,294
FUR-BO-10003894,682.0,85.176,2,12,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",Furniture,Bookcases,288333.0,22.51,0.0532,True,295
OFF-ST-10003459,682.0,122.72,2,8,"Eldon File Cart, Single Width",Office Supplies,Storage,289015.0,22.56,0.0532,True,296
FUR-BO-10003563,681.0,129.22,1,7,"Bush 3-Shelf Cabinet, Mobile",Furniture,Bookcases,289696.0,22.61,0.0532,True,297
FUR-IKE-10003262,681.0,40.8,3,4,"Ikea Floating Shelf Set, Traditional",Furniture,Bookcases,290377.0,22.67,0.0532,True,298
FUR-BO-10001393,681.0,74.88,1,4,"Safco 3-Shelf Cabinet, Pine",Furniture,Bookcases,291058.0,22.72,0.0532,True,299
FUR-CH-10001343,680.0,224.64,2,6,"SAFCO Swivel Stool, Set of Two",Furniture,Chairs,291738.0,22.77,0.0531,True,300
TEC-APP-10003032,679.0,129.0,1,4,"Apple Audio Dock, Cordless",Technology,Phones,292417.0,22.82,0.053,True,301
OFF-ST-10003295,678.0,73.458,1,4,"Tenex Lockers, Blue",Office Supplies,Storage,293095.0,22.88,0.0529,True,302
TEC-NOK-10001678,678.0,135.6,2,4,"Nokia Audio Dock, Cordless",Technology,Phones,293773.0,22.93,0.0529,True,303
FUR-BO-10000022,677.0,60.96,1,4,"Dania Floating Shelf Set, Traditional",Furniture,Bookcases,294450.0,22.98,0.0528,True,304
FUR-CH-10004913,676.0,-76.212,1,6,"Office Star Rocking Chair, Red",Furniture,Chairs,295126.0,23.04,0.0528,True,305
FUR-CH-10002846,675.0,73.448,3,15,"Hon Steel Folding Chair, Black",Furniture,Chairs,295801.0,23.09,0.0527,True,306
OFF-SU-10001578,673.0,60.480000000000004,4,14,"Stiletto Shears, High Speed",Office Supplies,Supplies,296474.0,23.14,0.0525,True,307
TEC-PH-10002255,673.0,60.48,1,4,"Apple Audio Dock, Full Size",Technology,Phones,297147.0,23.19,0.0525,True,308
TEC-AC-10000109,672.0,118.6988,4,13,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,Technology,Accessories,297819.0,23.25,0.0525,True,309
OFF-ST-10003656,672.0,20.1579,1,7,Safco Industrial Wire Shelving,Office Supplies,Storage,298491.0,23.3,0.0525,True,310
TEC-CO-10004929,671.0,-82.32300000000001,3,6,"Canon Personal Copier, Color",Technology,Copiers,299162.0,23.35,0.0524,True,311
OFF-AR-10001461,671.0,-4.896,3,12,"BIC Canvas, Water Color",Office Supplies,Art,299833.0,23.4,0.0524,True,312
FUR-FU-10004422,670.0,321.75,4,13,"Advantus Photo Frame, Erganomic",Furniture,Furnishings,300503.0,23.46,0.0523,True,313
FUR-BO-10004620,670.0,14.76,1,5,"Safco Stackable Bookrack, Mobile",Furniture,Bookcases,301173.0,23.51,0.0523,True,314
FUR-BO-10004055,670.0,111.69,1,5,"Safco Corner Shelving, Metal",Furniture,Bookcases,301843.0,23.56,0.0523,True,315
TEC-MA-10001308,669.0,-32.2362,1,3,"Okidata Printer, Durable",Technology,Machines,302512.0,23.61,0.0522,True,316
FUR-CH-10000966,669.0,22.05,2,10,"Harbour Creations Chairmat, Set of Two",Furniture,Chairs,303181.0,23.66,0.0522,True,317
FUR-CH-10000595,668.0,131.12,2,3,Safco Contoured Stacking Chairs,Furniture,Chairs,303849.0,23.72,0.0521,True,318
TEC-CO-10004154,668.0,-31.491,1,3,"Canon Copy Machine, Digital",Technology,Copiers,304517.0,23.77,0.0521,True,319
TEC-SHA-10002753,668.0,80.04,2,4,"Sharp Fax and Copier, High-Speed",Technology,Copiers,305185.0,23.82,0.0521,True,320
TEC-AC-10003554,667.0,99.72,2,12,"Belkin Numeric Keypad, USB",Technology,Accessories,305852.0,23.87,0.0521,True,321
FUR-CH-10001313,667.0,216.24,3,10,"SAFCO Steel Folding Chair, Black",Furniture,Chairs,306519.0,23.92,0.0521,True,322
OFF-AP-10002531,666.0,-14.615999999999998,2,12,"Hoover Blender, White",Office Supplies,Appliances,307185.0,23.98,0.052,True,323
FUR-FU-10002298,666.0,106.5408,1,6,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",Furniture,Furnishings,307851.0,24.03,0.052,True,324
FUR-CH-10002224,665.0,26.549999999999997,2,5,"Hon Rocking Chair, Set of Two",Furniture,Chairs,308516.0,24.08,0.0519,True,325
TEC-AC-10001616,665.0,-0.195,1,13,"SanDisk Numeric Keypad, Erganomic",Technology,Accessories,309181.0,24.13,0.0519,True,326
FUR-BO-10001946,665.0,6.6,1,6,"Sauder 3-Shelf Cabinet, Metal",Furniture,Bookcases,309846.0,24.18,0.0519,True,327
TEC-PH-10000215,664.0,179.2935,4,19,Plantronics Cordless Phone Headset with In-line Volume - M214C,Technology,Phones,310510.0,24.24,0.0518,True,328
OFF-AP-10001271,663.0,178.9398,4,13,Eureka The Boss Cordless Rechargeable Stick Vac,Office Supplies,Appliances,311173.0,24.29,0.0517,True,329
FUR-CH-10003836,662.0,8.685,1,6,"Harbour Creations Rocking Chair, Red",Furniture,Chairs,311835.0,24.34,0.0517,True,330
FUR-CH-10003842,662.0,93.6,2,10,"Harbour Creations Chairmat, Red",Furniture,Chairs,312497.0,24.39,0.0517,True,331
OFF-AP-10001005,661.0,186.40050000000002,3,9,Honeywell Quietcare HEPA Air Cleaner,Office Supplies,Appliances,313158.0,24.44,0.0516,True,332
TEC-CO-10001571,660.0,109.998,1,2,Sharp 1540cs Digital Laser Copier,Technology,Copiers,313818.0,24.49,0.0515,True,333
TEC-PH-10003847,659.0,36.540000000000006,2,10,"Apple Headset, with Caller ID",Technology,Phones,314477.0,24.55,0.0514,True,334
FUR-FU-10001436,658.0,24.36,3,14,"Advantus Clock, Duo Pack",Furniture,Furnishings,315135.0,24.6,0.0514,True,335
FUR-CH-10003392,658.0,-109.64000000000001,3,14,"Novimex Steel Folding Chair, Red",Furniture,Chairs,315793.0,24.65,0.0514,True,336
OFF-AR-10001529,658.0,66.4086,8,27,"Binney & Smith Pencil Sharpener, Easy-Erase",Office Supplies,Art,316451.0,24.7,0.0514,True,337
TEC-MA-10004655,658.0,20.397000000000006,3,8,"Konica Receipt Printer, White",Technology,Machines,317109.0,24.75,0.0514,True,338
FUR-BO-10000514,656.0,-36.444,1,2,"Bush Library with Doors, Traditional",Furniture,Bookcases,317765.0,24.8,0.0512,True,339
TEC-AC-10000890,656.0,86.232,2,5,"Belkin Router, USB",Technology,Accessories,318421.0,24.85,0.0512,True,340
TEC-CO-10000854,654.0,93.6,2,13,"Canon Personal Copier, Color",Technology,Copiers,319075.0,24.9,0.051,True,341
FUR-TA-10000688,654.0,111.1035,1,3,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",Furniture,Tables,319729.0,24.96,0.051,True,342
FUR-CH-10001190,653.0,-89.7534,2,6,Global Deluxe High-Back Office Chair in Storm,Furniture,Chairs,320382.0,25.01,0.051,True,343
FUR-BO-10002390,653.0,-7.29,1,2,"Ikea Library with Doors, Metal",Furniture,Bookcases,321035.0,25.06,0.051,True,344
OFF-BI-10004801,653.0,132.24599999999998,5,13,"Acco Binding Machine, Durable",Office Supplies,Binders,321688.0,25.11,0.051,True,345
FUR-BO-10000684,652.0,-9.090000000000003,3,12,"Sauder Corner Shelving, Traditional",Furniture,Bookcases,322340.0,25.16,0.0509,True,346
FUR-BO-10001822,651.0,-50.712,1,2,"Dania Library with Doors, Metal",Furniture,Bookcases,322991.0,25.21,0.0508,True,347
OFF-PA-10000579,651.0,224.25,4,25,"Xerox Computer Printout Paper, Recycled",Office Supplies,Paper,323642.0,25.26,0.0508,True,348
FUR-CH-10002880,651.0,-114.38069999999999,3,7,"Global High-Back Leather Tilter, Burgundy",Furniture,Chairs,324293.0,25.31,0.0508,True,349
OFF-BI-10002026,650.0,119.2604,5,20,Ibico Recycled Linen-Style Covers,Office Supplies,Binders,324943.0,25.36,0.0507,True,350
OFF-ST-10003203,650.0,-23.706,1,6,"Eldon Lockers, Wire Frame",Office Supplies,Storage,325593.0,25.41,0.0507,True,351
FUR-BO-10001860,650.0,-10.437,1,7,"Sauder Corner Shelving, Traditional",Furniture,Bookcases,326243.0,25.46,0.0507,True,352
FUR-CH-10000229,650.0,-97.5528,1,3,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,Furniture,Chairs,326893.0,25.52,0.0507,True,353
OFF-ST-10004976,649.0,-35.331999999999994,2,5,"Rogers Lockers, Blue",Office Supplies,Storage,327542.0,25.57,0.0507,True,354
TEC-PH-10004105,649.0,25.95,1,5,"Motorola Speaker Phone, VoIP",Technology,Phones,328191.0,25.62,0.0507,True,355
TEC-CO-10002759,648.0,11.66224,2,4,"HP Copy Machine, Laser",Technology,Copiers,328839.0,25.67,0.0506,True,356
TEC-PH-10003645,647.0,168.0744,2,4,Aastra 57i VoIP phone,Technology,Phones,329486.0,25.72,0.0505,True,357
OFF-ST-10002554,647.0,-73.36500000000001,4,15,Tennsco Industrial Shelving,Office Supplies,Storage,330133.0,25.77,0.0505,True,358
FUR-TA-10000962,647.0,-55.431,1,1,"Hon Conference Table, Adjustable Height",Furniture,Tables,330780.0,25.82,0.0505,True,359
OFF-ST-10001511,647.0,32.325,2,10,Space Solutions Commercial Steel Shelving,Office Supplies,Storage,331427.0,25.87,0.0505,True,360
OFF-BIN-10002061,647.0,168.42,5,14,"Binney & Smith Sketch Pad, Blue",Office Supplies,Art,332074.0,25.92,0.0505,True,361
OFF-BI-10003709,646.0,-27.752000000000002,3,22,"Wilson Jones Binding Machine, Durable",Office Supplies,Binders,332720.0,25.97,0.0504,True,362
OFF-AP-10003849,644.0,107.346,1,2,Hoover Shoulder Vac Commercial Portable Vacuum,Office Supplies,Appliances,333364.0,26.02,0.0503,True,363
OFF-ST-10001490,643.0,142.776,2,4,"Hot File 7-Pocket, Floor Stand",Office Supplies,Storage,334007.0,26.07,0.0502,True,364
FUR-TA-10004667,643.0,10.68,1,2,"Bevis Wood Table, Adjustable Height",Furniture,Tables,334650.0,26.12,0.0502,True,365
OFF-ST-10003414,643.0,37.080000000000005,7,20,"Tenex Shelving, Industrial",Office Supplies,Storage,335293.0,26.17,0.0502,True,366
FUR-CH-10001802,641.0,13.775399999999998,2,6,"Novimex Rocking Chair, Black",Furniture,Chairs,335934.0,26.22,0.05,True,367
OFF-ELD-10002199,641.0,275.85,4,5,"Eldon File Cart, Single Width",Office Supplies,Storage,336575.0,26.27,0.05,True,368
OFF-SU-10004306,640.0,13.671,3,16,"Kleencut Trimmer, Steel",Office Supplies,Supplies,337215.0,26.32,0.05,True,369
